学校,所在地,AB区,985院校,211院校,双一流院校,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试
东北大学,辽宁,A,1,1,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：28(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
吉林大学,吉林,A,1,1,1,统考,数学学院,(025200)(专业学位)应用统计,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(432)统计学
延边大学,吉林,A,0,1,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
延边大学,吉林,A,0,1,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
延边大学,吉林,A,0,1,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
延边大学,吉林,A,0,1,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
东北师范大学,吉林,A,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：45(不含推免),(101)思想政治理论,(202)俄语,(303)数学（三）,(432)统计学,(101)思想政治理论,(203)日语,(303)数学（三）,(432)统计学,(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
哈尔滨工业大学,黑龙江,A,1,1,1,统考,数学学院,(025200)(专业学位)应用统计,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(432)统计学,(101)思想政治理论,(202)俄语,(303)数学（三）,(432)统计学,(101)思想政治理论,(203)日语,(303)数学（三）,(432)统计学
复旦大学,上海,A,1,1,1,统考,数学科学学院,(025200)(专业学位)应用统计,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
复旦大学,上海,A,1,1,1,统考,数学科学学院,(025200)(专业学位)应用统计,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
复旦大学,上海,A,1,1,1,统考,数学科学学院,(025200)(专业学位)应用统计,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
复旦大学,上海,A,1,1,1,统考,上海数学中心,(025200)(专业学位)应用统计,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
复旦大学,上海,A,1,1,1,统考,上海数学中心,(025200)(专业学位)应用统计,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
复旦大学,上海,A,1,1,1,统考,上海数学中心,(025200)(专业学位)应用统计,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
复旦大学,上海,A,1,1,1,统考,大数据学院,(025200)(专业学位)应用统计,全日制,专业：40(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
上海交通大学,上海,A,1,1,1,统考,数学科学学院,(025200)(专业学位)应用统计,全日制,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(432)统计学
东华大学,上海,A,0,1,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：24(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
东华大学,上海,A,0,1,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：24(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
