学校,所在地,AB区,985院校,211院校,双一流院校,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试
河北科技大学,河北,A,0,0,0,统考,外国语学院,(045300)(专业学位)汉语国际教育,非全日制,研究方向：8(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(203)日语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(242)法语（自命题）,(354)汉语基础,(445)汉语国际教育基础
渤海大学,辽宁,A,0,0,0,统考,文学院,(045300)(专业学位)汉语国际教育,非全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(203)日语,(354)汉语基础,(445)汉语国际教育基础
同济大学,上海,A,1,1,1,统考,国际文化交流学院,(045300)(专业学位)汉语国际教育,非全日制,专业：23(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(203)日语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(241)法语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(242)德语,(354)汉语基础,(445)汉语国际教育基础
同济大学,上海,A,1,1,1,统考,国际文化交流学院,(045300)(专业学位)汉语国际教育,非全日制,专业：23(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(203)日语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(241)法语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(242)德语,(354)汉语基础,(445)汉语国际教育基础
同济大学,上海,A,1,1,1,统考,国际文化交流学院,(045300)(专业学位)汉语国际教育,非全日制,专业：23(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(203)日语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(241)法语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(242)德语,(354)汉语基础,(445)汉语国际教育基础
江苏大学,江苏,A,0,0,0,统考,文学院,(045300)(专业学位)汉语国际教育,非全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础
中国石油大学(华东),山东,A,0,1,1,统考,文法学院,(045300)(专业学位)汉语国际教育,非全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础
中国石油大学(华东),山东,A,0,1,1,统考,文法学院,(045300)(专业学位)汉语国际教育,非全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础
中国石油大学(华东),山东,A,0,1,1,统考,文法学院,(045300)(专业学位)汉语国际教育,非全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础
河南理工大学,河南,A,0,0,0,统考,文法学院,(045300)(专业学位)汉语国际教育,非全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础
湖北工业大学,湖北,A,0,0,0,统考,外国语学院,(045300)(专业学位)汉语国际教育,非全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础
湖南师范大学,湖南,A,0,1,1,统考,文学院,(045300)(专业学位)汉语国际教育,非全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(203)日语,(354)汉语基础,(445)汉语国际教育基础
深圳大学,广东,A,0,0,0,统考,人文学院,(045300)(专业学位)汉语国际教育,非全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础
西南科技大学,四川,A,0,0,0,统考,文学与艺术学院,(045300)(专业学位)汉语国际教育,非全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(203)日语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(242)自命题西班牙语,(354)汉语基础,(445)汉语国际教育基础
西南科技大学,四川,A,0,0,0,统考,文学与艺术学院,(045300)(专业学位)汉语国际教育,非全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(203)日语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(242)自命题西班牙语,(354)汉语基础,(445)汉语国际教育基础
西南科技大学,四川,A,0,0,0,统考,文学与艺术学院,(045300)(专业学位)汉语国际教育,非全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(203)日语,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(242)自命题西班牙语,(354)汉语基础,(445)汉语国际教育基础
成都信息工程大学,四川,A,0,0,0,统考,文化艺术学院,(045300)(专业学位)汉语国际教育,非全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础
成都信息工程大学,四川,A,0,0,0,统考,文化艺术学院,(045300)(专业学位)汉语国际教育,非全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础
西安石油大学,陕西,A,0,0,0,统考,人文学院,(045300)(专业学位)汉语国际教育,非全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础
西安石油大学,陕西,A,0,0,0,统考,人文学院,(045300)(专业学位)汉语国际教育,非全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础
西安石油大学,陕西,A,0,0,0,统考,人文学院,(045300)(专业学位)汉语国际教育,非全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础
新疆师范大学,新疆,B,0,0,0,统考,国际文化交流学院,(045300)(专业学位)汉语国际教育,非全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(354)汉语基础,(445)汉语国际教育基础,(101)思想政治理论,(202)俄语,(354)汉语基础,(445)汉语国际教育基础
