学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-,-,-,-,-
辽宁科技大学,辽宁,A,普通院校,统考,计算机与软件工程学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),(101)思想政治理论,(202)俄语,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),(101)思想政治理论,(203)日语,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),-,-,-,-
辽宁科技大学,辽宁,A,普通院校,统考,计算机与软件工程学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),(101)思想政治理论,(202)俄语,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),(101)思想政治理论,(203)日语,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),-,-,-,-
辽宁科技大学,辽宁,A,普通院校,统考,计算机与软件工程学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),(101)思想政治理论,(202)俄语,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),(101)思想政治理论,(203)日语,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),-,-,-,-
辽宁科技大学,辽宁,A,普通院校,统考,计算机与软件工程学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),(101)思想政治理论,(202)俄语,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),(101)思想政治理论,(203)日语,(302)数学（二）,(808)专业基础综合(数据结构与算法、数据库原理),-,-,-,-
辽宁工程技术大学,辽宁,A,普通院校,统考,软件学院,(083500)软件工程,全日制,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(931)数据结构和软件工程,-,-,-,-,-,-,-,-,-,-,-,-
辽宁工程技术大学,辽宁,A,普通院校,统考,软件学院,(083500)软件工程,全日制,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(931)数据结构和软件工程,-,-,-,-,-,-,-,-,-,-,-,-
辽宁工程技术大学,辽宁,A,普通院校,统考,软件学院,(083500)软件工程,全日制,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(931)数据结构和软件工程,-,-,-,-,-,-,-,-,-,-,-,-
辽宁工程技术大学,辽宁,A,普通院校,统考,软件学院,(083500)软件工程,全日制,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(931)数据结构和软件工程,-,-,-,-,-,-,-,-,-,-,-,-
辽宁工程技术大学,辽宁,A,普通院校,统考,软件学院,(083500)软件工程,全日制,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(931)数据结构和软件工程,-,-,-,-,-,-,-,-,-,-,-,-
大连交通大学,辽宁,A,普通院校,统考,软件学院（现代信息产业学院）,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(813)软件工程,(101)思想政治理论,(203)日语,(302)数学（二）,(813)软件工程,-,-,-,-,-,-,-,-
大连交通大学,辽宁,A,普通院校,统考,软件学院（现代信息产业学院）,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(813)软件工程,(101)思想政治理论,(203)日语,(302)数学（二）,(813)软件工程,-,-,-,-,-,-,-,-
大连交通大学,辽宁,A,普通院校,统考,软件学院（现代信息产业学院）,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(813)软件工程,(101)思想政治理论,(203)日语,(302)数学（二）,(813)软件工程,-,-,-,-,-,-,-,-
大连交通大学,辽宁,A,普通院校,统考,软件学院（现代信息产业学院）,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(813)软件工程,(101)思想政治理论,(203)日语,(302)数学（二）,(813)软件工程,-,-,-,-,-,-,-,-
大连交通大学,辽宁,A,普通院校,统考,软件学院（现代信息产业学院）,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(813)软件工程,(101)思想政治理论,(203)日语,(302)数学（二）,(813)软件工程,-,-,-,-,-,-,-,-
大连海事大学,辽宁,A,211，双一流,统考,信息科学技术学院,(083500)软件工程,全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
大连海事大学,辽宁,A,211，双一流,统考,信息科学技术学院,(083500)软件工程,全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
大连海事大学,辽宁,A,211，双一流,统考,信息科学技术学院,(083500)软件工程,全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
沈阳建筑大学,辽宁,A,普通院校,统考,信息与控制工程学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(809)C语言程序设计,-,-,-,-,-,-,-,-,-,-,-,-
沈阳建筑大学,辽宁,A,普通院校,统考,信息与控制工程学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(809)C语言程序设计,-,-,-,-,-,-,-,-,-,-,-,-
沈阳建筑大学,辽宁,A,普通院校,统考,信息与控制工程学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(809)C语言程序设计,-,-,-,-,-,-,-,-,-,-,-,-
沈阳建筑大学,辽宁,A,普通院校,统考,信息与控制工程学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(809)C语言程序设计,-,-,-,-,-,-,-,-,-,-,-,-
沈阳建筑大学,辽宁,A,普通院校,统考,理学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(817)离散数学,-,-,-,-,-,-,-,-,-,-,-,-
沈阳建筑大学,辽宁,A,普通院校,统考,理学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(817)离散数学,-,-,-,-,-,-,-,-,-,-,-,-
沈阳建筑大学,辽宁,A,普通院校,统考,理学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(817)离散数学,-,-,-,-,-,-,-,-,-,-,-,-
沈阳建筑大学,辽宁,A,普通院校,统考,理学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(817)离散数学,-,-,-,-,-,-,-,-,-,-,-,-
沈阳建筑大学,辽宁,A,普通院校,统考,理学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(817)离散数学,-,-,-,-,-,-,-,-,-,-,-,-
沈阳建筑大学,辽宁,A,普通院校,统考,理学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(817)离散数学,-,-,-,-,-,-,-,-,-,-,-,-
渤海大学,辽宁,A,普通院校,统考,信息科学与技术学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(833)数据结构（C语言版）,-,-,-,-,-,-,-,-,-,-,-,-
渤海大学,辽宁,A,普通院校,统考,信息科学与技术学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(833)数据结构（C语言版）,-,-,-,-,-,-,-,-,-,-,-,-
渤海大学,辽宁,A,普通院校,统考,信息科学与技术学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(833)数据结构（C语言版）,-,-,-,-,-,-,-,-,-,-,-,-
大连大学,辽宁,A,普通院校,统考,教育部先进设计与智能计算重点实验室,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(836)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
大连大学,辽宁,A,普通院校,统考,软件工程学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(836)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
吉林大学,吉林,A,985，211，双一流,统考,软件学院,(083500)软件工程,全日制,专业：30(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(979)数据结构和（操作系统或计算机网络二选一),-,-,-,-,-,-,-,-,-,-,-,-
长春理工大学,吉林,A,普通院校,统考,计算机科学技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(809)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
北华大学,吉林,A,普通院校,统考,计算机科学技术学院,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(841)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
长春师范大学,吉林,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(911)数据结构,(101)思想政治理论,(202)俄语,(302)数学（二）,(911)数据结构,(101)思想政治理论,(203)日语,(302)数学（二）,(911)数据结构,-,-,-,-
长春师范大学,吉林,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(911)数据结构,(101)思想政治理论,(202)俄语,(302)数学（二）,(911)数据结构,(101)思想政治理论,(203)日语,(302)数学（二）,(911)数据结构,-,-,-,-
长春师范大学,吉林,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(911)数据结构,(101)思想政治理论,(202)俄语,(302)数学（二）,(911)数据结构,(101)思想政治理论,(203)日语,(302)数学（二）,(911)数据结构,-,-,-,-
黑龙江大学,黑龙江,A,普通院校,统考,计算机科学技术学院,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(903)数据结构与程序设计,-,-,-,-,-,-,-,-,-,-,-,-
哈尔滨工业大学,黑龙江,A,985，211，双一流,统考,计算学部,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)软件工程基础,(101)思想政治理论,(202)俄语,(301)数学（一）,(834)软件工程基础,(101)思想政治理论,(203)日语,(301)数学（一）,(834)软件工程基础,-,-,-,-
哈尔滨理工大学,黑龙江,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：-2(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(809)数据结构与计算机组成原理综合,-,-,-,-,-,-,-,-,-,-,-,-
哈尔滨工程大学,黑龙江,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(202)俄语,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(203)日语,(301)数学（一）,(812)软件工程专业基础综合,-,-,-,-
哈尔滨工程大学,黑龙江,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(202)俄语,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(203)日语,(301)数学（一）,(812)软件工程专业基础综合,-,-,-,-
哈尔滨工程大学,黑龙江,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(202)俄语,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(203)日语,(301)数学（一）,(812)软件工程专业基础综合,-,-,-,-
哈尔滨工程大学,黑龙江,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(202)俄语,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(203)日语,(301)数学（一）,(812)软件工程专业基础综合,-,-,-,-
哈尔滨工程大学,黑龙江,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(202)俄语,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(203)日语,(301)数学（一）,(812)软件工程专业基础综合,-,-,-,-
哈尔滨工程大学,黑龙江,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(202)俄语,(301)数学（一）,(812)软件工程专业基础综合,(101)思想政治理论,(203)日语,(301)数学（一）,(812)软件工程专业基础综合,-,-,-,-
东北石油大学,黑龙江,A,普通院校,统考,计算机与信息技术学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(820)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
东北石油大学,黑龙江,A,普通院校,统考,计算机与信息技术学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(820)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
东北石油大学,黑龙江,A,普通院校,统考,计算机与信息技术学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(820)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
东北石油大学,黑龙江,A,普通院校,统考,计算机与信息技术学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(820)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
同济大学,上海,A,985，211，双一流,统考,软件学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
同济大学,上海,A,985，211，双一流,统考,软件学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
同济大学,上海,A,985，211，双一流,统考,软件学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
同济大学,上海,A,985，211，双一流,统考,软件学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
同济大学,上海,A,985，211，双一流,统考,软件学院,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海理工大学,上海,A,普通院校,统考,光电信息与计算机工程学院,(083500)软件工程,全日制,专业：23(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(869)数据结构及软件工程,-,-,-,-,-,-,-,-,-,-,-,-
上海理工大学,上海,A,普通院校,统考,光电信息与计算机工程学院,(083500)软件工程,全日制,专业：23(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(869)数据结构及软件工程,-,-,-,-,-,-,-,-,-,-,-,-
上海理工大学,上海,A,普通院校,统考,光电信息与计算机工程学院,(083500)软件工程,全日制,专业：23(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(869)数据结构及软件工程,-,-,-,-,-,-,-,-,-,-,-,-
上海理工大学,上海,A,普通院校,统考,光电信息与计算机工程学院,(083500)软件工程,全日制,专业：23(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(869)数据结构及软件工程,-,-,-,-,-,-,-,-,-,-,-,-
上海理工大学,上海,A,普通院校,统考,光电信息与计算机工程学院,(083500)软件工程,全日制,专业：23(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(869)数据结构及软件工程,-,-,-,-,-,-,-,-,-,-,-,-
上海理工大学,上海,A,普通院校,统考,光电信息与计算机工程学院,(083500)软件工程,全日制,专业：23(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(869)数据结构及软件工程,-,-,-,-,-,-,-,-,-,-,-,-
东华大学,上海,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(854)计算机及软件工程专业基础综合,-,-,-,-,-,-,-,-,-,-,-,-
东华大学,上海,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(854)计算机及软件工程专业基础综合,-,-,-,-,-,-,-,-,-,-,-,-
东华大学,上海,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(854)计算机及软件工程专业基础综合,-,-,-,-,-,-,-,-,-,-,-,-
东华大学,上海,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(854)计算机及软件工程专业基础综合,-,-,-,-,-,-,-,-,-,-,-,-
上海海洋大学,上海,A,双一流,统考,信息学院,(083500)软件工程,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(919)计算机基础综合,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,软件工程学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,软件工程学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,软件工程学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,数据科学与工程学院,(0835Z1)数据科学与工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(824)数据科学与工程综合,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,数据科学与工程学院,(0835Z1)数据科学与工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(824)数据科学与工程综合,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,数据科学与工程学院,(0835Z1)数据科学与工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(824)数据科学与工程综合,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,数据科学与工程学院,(0835Z1)数据科学与工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(824)数据科学与工程综合,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,数据科学与工程学院,(0835Z1)数据科学与工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(824)数据科学与工程综合,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,数据科学与工程学院,(0835Z1)数据科学与工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(824)数据科学与工程综合,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,数据科学与工程学院,(0835Z1)数据科学与工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(824)数据科学与工程综合,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,数据科学与工程学院,(0835Z1)数据科学与工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(824)数据科学与工程综合,-,-,-,-,-,-,-,-,-,-,-,-
华东师范大学,上海,A,985，211，双一流,统考,数据科学与工程学院,(0835Z1)数据科学与工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(824)数据科学与工程综合,-,-,-,-,-,-,-,-,-,-,-,-
上海财经大学,上海,A,211，双一流,统考,信息管理与工程学院,(0835Z1)软件工程技术,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海财经大学,上海,A,211，双一流,统考,信息管理与工程学院,(0835Z2)软件服务工程,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海财经大学,上海,A,211，双一流,统考,信息管理与工程学院,(0835Z3)软件工程理论与计算复杂性,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海财经大学,上海,A,211，双一流,统考,信息管理与工程学院,(0835Z4)金融领域软件工程,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海大学,上海,A,211，双一流,统考,计算机工程与科学学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海大学,上海,A,211，双一流,统考,计算机工程与科学学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海大学,上海,A,211，双一流,统考,计算机工程与科学学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海大学,上海,A,211，双一流,统考,计算机工程与科学学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海大学,上海,A,211，双一流,统考,计算机工程与科学学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海大学,上海,A,211，双一流,统考,计算机工程与科学学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
上海大学,上海,A,211，双一流,统考,计算机工程与科学学院,(083500)软件工程,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京大学,江苏,A,985，211，双一流,统考,软件学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构、软件工程、操作系统和计算机网络,-,-,-,-,-,-,-,-,-,-,-,-
南京大学,江苏,A,985，211，双一流,统考,软件学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构、软件工程、操作系统和计算机网络,-,-,-,-,-,-,-,-,-,-,-,-
南京大学,江苏,A,985，211，双一流,统考,软件学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构、软件工程、操作系统和计算机网络,-,-,-,-,-,-,-,-,-,-,-,-
苏州大学,江苏,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统,-,-,-,-,-,-,-,-,-,-,-,-
苏州大学,江苏,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统,-,-,-,-,-,-,-,-,-,-,-,-
苏州大学,江苏,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统,-,-,-,-,-,-,-,-,-,-,-,-
苏州大学,江苏,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统,-,-,-,-,-,-,-,-,-,-,-,-
苏州大学,江苏,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统,-,-,-,-,-,-,-,-,-,-,-,-
东南大学,江苏,A,985，211，双一流,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(935)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
东南大学,江苏,A,985，211，双一流,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(935)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
东南大学,江苏,A,985，211，双一流,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(935)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京航空航天大学,江苏,A,211，双一流,统考,计算机科学与技术学院/人工智能学院,(083500)软件工程,全日制,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(829)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京航空航天大学,江苏,A,211，双一流,统考,计算机科学与技术学院/人工智能学院,(083500)软件工程,全日制,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(829)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京航空航天大学,江苏,A,211，双一流,统考,计算机科学与技术学院/人工智能学院,(083500)软件工程,全日制,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(829)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京航空航天大学,江苏,A,211，双一流,统考,计算机科学与技术学院/人工智能学院,(083500)软件工程,全日制,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(829)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京航空航天大学,江苏,A,211，双一流,统考,计算机科学与技术学院/人工智能学院,(083500)软件工程,全日制,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(829)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
