学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
